,game_id,home_team,away_team,total_passing_yards,total_rushing_yards,passing_attempts,rushing_attempts,sacks_allowed,interceptions_thrown,fumbles_lost,total_home_score,total_away_score,home_win
1013,2024_03_GB_TEN,TEN,GB,204.0,33.0,42.0,11.0,8.0,2.0,1.0,7,26,0
1014,2024_03_GB_TEN,TEN,GB,204.0,33.0,42.0,11.0,8.0,2.0,1.0,7,27,0
1015,2024_03_GB_TEN,TEN,GB,204.0,33.0,42.0,11.0,8.0,2.0,1.0,13,27,0
1016,2024_03_GB_TEN,TEN,GB,204.0,33.0,42.0,11.0,8.0,2.0,1.0,14,27,0
1017,2024_03_GB_TEN,TEN,GB,204.0,33.0,42.0,11.0,8.0,2.0,1.0,14,30,0
1018,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,0,0,0
1019,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,6,0,1
1020,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,7,0,1
1021,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,13,0,1
1022,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,14,0,1
1023,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,20,0,1
1024,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,21,0,1
1025,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,21,6,1
1026,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,21,7,1
1027,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,24,7,1
1028,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,30,7,1
1029,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,31,7,1
1030,2024_03_HOU_MIN,MIN,HOU,258.0,38.0,49.0,14.0,5.0,2.0,0.0,34,7,1
1031,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,0,0,0
1032,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,6,0,1
1033,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,7,0,1
1034,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,13,0,1
1035,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,14,0,1
1036,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,20,0,1
1037,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,21,0,1
1038,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,21,6,1
1039,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,21,7,1
1040,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,24,7,1
1041,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,30,7,1
1042,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,31,7,1
1043,2024_03_HOU_MIN,MIN,HOU,156.0,118.0,32.0,28.0,4.0,0.0,0.0,34,7,1
1044,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,0,0,0
1045,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,6,0,1
1046,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,12,0,1
1047,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,13,0,1
1048,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,13,3,1
1049,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,19,3,1
1050,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,20,3,1
1051,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,26,3,1
1052,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,27,3,1
1053,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,33,3,1
1054,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,34,3,1
1055,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,34,9,1
1056,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,34,10,1
1057,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,37,10,1
1058,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,40,10,1
1059,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,46,10,1
1060,2024_03_JAX_BUF,BUF,JAX,266.0,123.0,31.0,29.0,0.0,0.0,0.0,47,10,1
1061,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,0,0,0
1062,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,6,0,1
1063,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,12,0,1
1064,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,13,0,1
1065,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,13,3,1
1066,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,19,3,1
1067,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,20,3,1
1068,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,26,3,1
1069,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,27,3,1
1070,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,33,3,1
1071,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,34,3,1
1072,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,34,9,1
1073,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,34,10,1
1074,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,37,10,1
1075,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,40,10,1
1076,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,46,10,1
1077,2024_03_JAX_BUF,BUF,JAX,147.0,92.0,51.0,17.0,5.0,1.0,1.0,47,10,1
1078,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,0,0,0
1079,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,6,0,1
1080,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,7,0,1
1081,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,7,6,1
1082,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,7,7,0
1083,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,13,7,1
1084,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,14,7,1
1085,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,14,10,1
1086,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,14,13,1
1087,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,14,16,0
1088,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,14,22,0
1089,2024_03_KC_ATL,ATL,KC,229.0,83.0,31.0,25.0,2.0,1.0,0.0,17,22,0
1090,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,0,0,0
1091,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,6,0,1
1092,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,7,0,1
1093,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,7,6,1
1094,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,7,7,0
1095,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,13,7,1
1096,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,14,7,1
1097,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,14,10,1
1098,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,14,13,1
1099,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,14,16,0
1100,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,14,22,0
1101,2024_03_KC_ATL,ATL,KC,217.0,141.0,39.0,33.0,0.0,1.0,0.0,17,22,0
1102,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,0,0,0
1103,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,0,6,0
1104,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,0,7,0
1105,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,6,7,0
1106,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,7,7,0
1107,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,7,10,0
1108,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,10,10,0
1109,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,13,10,1
1110,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,19,10,1
1111,2024_03_LAC_PIT,PIT,LAC,105.0,61.0,25.0,20.0,5.0,0.0,0.0,20,10,1
1112,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,0,0,0
1113,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,0,6,0
1114,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,0,7,0
1115,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,6,7,0
1116,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,7,7,0
1117,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,7,10,0
1118,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,10,10,0
1119,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,13,10,1
1120,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,19,10,1
1121,2024_03_LAC_PIT,PIT,LAC,232.0,116.0,34.0,31.0,2.0,1.0,0.0,20,10,1
1122,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,0,0,0
1123,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,3,0,1
1124,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,9,0,1
1125,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,10,0,1
1126,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,10,3,1
1127,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,16,3,1
1128,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,17,3,1
1129,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,23,3,1
1130,2024_03_MIA_SEA,SEA,MIA,140.0,65.0,38.0,18.0,6.0,0.0,0.0,24,3,1
1131,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,0,0,0
1132,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,3,0,1
1133,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,9,0,1
1134,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,10,0,1
1135,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,10,3,1
1136,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,16,3,1
1137,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,17,3,1
1138,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,23,3,1
1139,2024_03_MIA_SEA,SEA,MIA,270.0,102.0,37.0,23.0,3.0,2.0,0.0,24,3,1
1140,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,0,0,0
1141,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,6,0,1
1142,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,7,0,1
1143,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,13,0,1
1144,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,14,0,1
1145,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,14,3,1
1146,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,20,3,1
1147,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,21,3,1
1148,2024_03_NE_NYJ,NYJ,NE,61.0,78.0,33.0,15.0,7.0,0.0,1.0,24,3,1
1149,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,0,0,0
1150,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,6,0,1
1151,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,7,0,1
1152,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,13,0,1
1153,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,14,0,1
1154,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,14,3,1
1155,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,20,3,1
1156,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,21,3,1
1157,2024_03_NE_NYJ,NYJ,NE,267.0,133.0,37.0,33.0,2.0,0.0,0.0,24,3,1
1158,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,0,0,0
1159,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,6,0,1
1160,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,7,0,1
1161,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,7,6,1
1162,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,7,7,0
1163,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,7,13,0
1164,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,7,14,0
1165,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,7,20,0
1166,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,7,21,0
1167,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,13,21,0
1168,2024_03_NYG_CLE,CLE,NYG,150.0,70.0,46.0,18.0,8.0,0.0,2.0,15,21,0
1169,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,0,0,0
1170,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,6,0,1
1171,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,7,0,1
1172,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,7,6,1
1173,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,7,7,0
1174,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,7,13,0
1175,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,7,14,0
1176,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,7,20,0
1177,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,7,21,0
1178,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,13,21,0
1179,2024_03_NYG_CLE,CLE,NYG,228.0,116.0,37.0,32.0,2.0,0.0,2.0,15,21,0
1180,2024_03_PHI_NO,NO,PHI,130.0,90.0,27.0,29.0,1.0,1.0,0.0,0,0,0
1181,2024_03_PHI_NO,NO,PHI,130.0,90.0,27.0,29.0,1.0,1.0,0.0,3,0,1
1182,2024_03_PHI_NO,NO,PHI,130.0,90.0,27.0,29.0,1.0,1.0,0.0,3,6,0
1183,2024_03_PHI_NO,NO,PHI,130.0,90.0,27.0,29.0,1.0,1.0,0.0,3,7,0
1184,2024_03_PHI_NO,NO,PHI,130.0,90.0,27.0,29.0,1.0,1.0,0.0,6,7,0
1185,2024_03_PHI_NO,NO,PHI,130.0,90.0,27.0,29.0,1.0,1.0,0.0,12,7,1
1186,2024_03_PHI_NO,NO,PHI,130.0,90.0,27.0,29.0,1.0,1.0,0.0,12,13,0
1187,2024_03_PHI_NO,NO,PHI,130.0,90.0,27.0,29.0,1.0,1.0,0.0,12,15,0
1188,2024_03_PHI_NO,NO,PHI,288.0,178.0,42.0,26.0,4.0,1.0,1.0,0,0,0
1189,2024_03_PHI_NO,NO,PHI,288.0,178.0,42.0,26.0,4.0,1.0,1.0,3,0,1
1190,2024_03_PHI_NO,NO,PHI,288.0,178.0,42.0,26.0,4.0,1.0,1.0,3,6,0
1191,2024_03_PHI_NO,NO,PHI,288.0,178.0,42.0,26.0,4.0,1.0,1.0,3,7,0
1192,2024_03_PHI_NO,NO,PHI,288.0,178.0,42.0,26.0,4.0,1.0,1.0,6,7,0
1193,2024_03_PHI_NO,NO,PHI,288.0,178.0,42.0,26.0,4.0,1.0,1.0,12,7,1
1194,2024_03_PHI_NO,NO,PHI,288.0,178.0,42.0,26.0,4.0,1.0,1.0,12,13,0
1195,2024_03_PHI_NO,NO,PHI,288.0,178.0,42.0,26.0,4.0,1.0,1.0,12,15,0
1196,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,0,0,0
1197,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,0,6,0
1198,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,0,7,0
1199,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,0,13,0
1200,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,0,14,0
1201,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,6,14,0
1202,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,7,14,0
1203,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,7,20,0
1204,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,7,21,0
1205,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,13,21,0
1206,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,14,21,0
1207,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,14,24,0
1208,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,17,24,0
1209,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,23,24,0
1210,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,24,24,0
1211,2024_03_SF_LA,LA,SF,198.0,98.0,29.0,26.0,3.0,0.0,0.0,27,24,1
1212,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,0,0,0
1213,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,0,6,0
1214,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,0,7,0
1215,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,0,13,0
1216,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,0,14,0
1217,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,6,14,0
1218,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,7,14,0
1219,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,7,20,0
1220,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,7,21,0
1221,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,13,21,0
1222,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,14,21,0
1223,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,14,24,0
1224,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,17,24,0
1225,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,23,24,0
1226,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,24,24,0
1227,2024_03_SF_LA,LA,SF,288.0,137.0,31.0,34.0,1.0,0.0,1.0,27,24,1
1228,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,0,0,0
1229,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,6,0,1
1230,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,7,0,1
1231,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,7,6,1
1232,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,7,7,0
1233,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,7,13,0
1234,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,7,14,0
1235,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,10,14,0
1236,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,10,20,0
1237,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,10,21,0
1238,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,13,21,0
1239,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,13,27,0
1240,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,13,28,0
1241,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,19,28,0
1242,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,20,28,0
1243,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,20,31,0
1244,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,26,31,0
1245,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,26,37,0
1246,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,26,38,0
1247,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,32,38,0
1248,2024_03_WAS_CIN,CIN,WAS,312.0,124.0,41.0,20.0,2.0,0.0,0.0,33,38,0
1249,2024_03_WAS_CIN,CIN,WAS,248.0,110.0,25.0,32.0,2.0,0.0,0.0,0,0,0
1250,2024_03_WAS_CIN,CIN,WAS,248.0,110.0,25.0,32.0,2.0,0.0,0.0,6,0,1
1251,2024_03_WAS_CIN,CIN,WAS,248.0,110.0,25.0,32.0,2.0,0.0,0.0,7,0,1
1252,2024_03_WAS_CIN,CIN,WAS,248.0,110.0,25.0,32.0,2.0,0.0,0.0,7,6,1
1253,2024_03_WAS_CIN,CIN,WAS,248.0,110.0,25.0,32.0,2.0,0.0,0.0,7,7,0
1254,2024_03_WAS_CIN,CIN,WAS,248.0,110.0,25.0,32.0,2.0,0.0,0.0,7,13,0
1255,2024_03_WAS_CIN,CIN,WAS,248.0,110.0,25.0,32.0,2.0,0.0,0.0,7,14,0
